29_4cell_rep_1	29_4cell_rep_2	29_4cell_rep_3	29_blast_rep_1	29_blast_rep_2	29_blast_rep_3	29_gast_rep_1	29_gast_rep_2	29_gast_rep_3	29_larv_rep_1	29_larv_rep_2	29_larv_rep_3	33_4cell_rep_1	33_4cell_rep_2	33_4cell_rep_3	33_blast_rep_1	33_blast_rep_2	33_blast_rep_3	33_gast_rep_1	33_gast_rep_2	33_gast_rep_3	33_larv_rep_1	33_larv_rep_2	33_larv_rep_3	eggs_rep_1	eggs_rep_2	eggs_rep_3
TRINITY_DN10288_c0_g1	10.3217945414035	10.2948465655824	10.6732172242119	11.4644115112472	11.7401904660652	11.5406676699311	10.8758018288365	10.9523643911002	10.7531527873973	10.6507707989013	11.047347489429	10.7162113346601	10.2644783051679	10.3006127360662	10.6404483673705	11.1176404938705	11.2203841355581	10.9165846011304	11.0117537536157	11.0559287265428	11.0306845644922	10.6699271398421	11.1139261869685	10.6777666595373	9.91083719321779	9.67917578480226	10.3987200841856
TRINITY_DN1028_c1_g1	11.171179243441	10.8139239289058	10.956963838812	11.2829169974981	11.0492339342495	10.7871493171499	10.6638745851738	10.7686518283918	10.3082386642471	10.3133805148318	9.84353069793783	9.84831779370938	11.2154634872584	10.8149832252124	10.8195146149965	11.1182531767371	11.0840908006219	10.7802757984971	10.5160601152726	10.5120981854959	10.0961566786038	10.2977133749261	9.75965449871945	9.70075841804668	11.1728892657253	10.8123962238605	10.4730851139857
TRINITY_DN102902_c0_g1	6.72801093974487	6.84846111124029	7.07968507554531	6.88614511057524	7.03038084773149	6.96184628877276	7.02426940152483	7.36613285586279	6.93944269474756	7.08328350842274	7.25284073800452	7.09200722941845	6.85205618362876	6.94720676713647	7.08827548395584	7.01378428635415	7.17563917050912	6.96883352131962	6.87812591911495	6.87720639564909	6.96581003529606	7.10401008296129	7.1792100509381	7.27820814627288	6.72801093974487	6.92091401376503	7.28666786929931
TRINITY_DN102911_c0_g1	6.95540530459961	6.72801093974487	7.00032959540224	7.44469457728699	7.49041411683137	7.31990471501889	7.05866678360944	7.14715296154962	6.90047296300257	6.72801093974487	6.88008516132262	6.86572304987372	6.90315374499017	6.72801093974487	7.0323239102184	7.01341288887595	7.29647421268347	7.35999138761344	6.93993545403541	6.72801093974487	6.72801093974487	7.16121563988319	7.00044810799497	7.0465351597798	6.72801093974487	6.72801093974487	6.72801093974487
TRINITY_DN102913_c0_g1	7.1043581077548	7.17635815324942	7.09621441594824	6.72801093974487	6.72801093974487	6.72801093974487	6.87611766609986	6.72801093974487	6.72801093974487	7.00307396078172	6.94293948474148	6.9663131984292	7.11861919193807	7.08486009948007	7.11244826744702	6.87086120417204	6.72801093974487	6.92442039553291	6.72801093974487	6.72801093974487	6.72801093974487	7.03485275920277	6.72801093974487	6.91212756897189	7.13013019598228	7.15745084004667	7.26230083626882
TRINITY_DN10291_c0_g1	11.5268338893468	11.1708042180915	12.0755681962823	12.5583885455348	12.3152185719321	11.8458627539585	12.3411397272774	12.406505874534	12.6386250750925	12.5128656755828	12.2620648057681	12.7408879027592	11.6603579867039	11.1179425429345	12.2376223799172	12.2973206387726	12.7754629961249	12.3424220834029	12.5188872415986	12.5812933393724	12.0309357991229	12.5277840951226	12.4059386080213	12.6920328038827	11.8740726010118	11.0831185991932	12.0277023014672
TRINITY_DN102939_c0_g1	6.72801093974487	6.72801093974487	6.88540283652905	6.95126145104751	6.72801093974487	7.24800819828171	7.02391189888391	6.86817332249497	7.22864521218099	6.72801093974487	7.03176412676239	7.03550467428173	6.72801093974487	6.72801093974487	7.00031973024727	7.04699712518623	6.72801093974487	7.32964493874528	6.93995302550302	6.93865593271613	7.13847719630396	7.03493136107483	6.86439247201175	7.04656146062495	6.72801093974487	6.72801093974487	6.72801093974487
TRINITY_DN102945_c0_g1	6.72801093974487	6.72801093974487	6.72801093974487	6.88651839375658	6.72801093974487	6.72801093974487	6.87668093004019	6.72801093974487	6.972645431682	7.93911908647101	8.19144000764665	7.80058019671437	6.72801093974487	6.85494256918702	6.72801093974487	6.93072315933807	6.72801093974487	6.92519169797045	6.98838958067484	6.72801093974487	6.96635750561791	8.0366124275027	8.27811974880028	7.97057002508251	6.72801093974487	6.96473466337119	6.72801093974487
TRINITY_DN10295_c0_g1	8.95440131141444	9.43888936869113	10.8522844597763	9.51707968468906	8.80271528403889	10.2328370936179	9.66495204806101	9.51111477500661	9.97781121121295	9.75350444283912	9.52929449482984	9.8518772376752	8.99034330500203	9.51033308105266	10.9239775291796	9.3008548519815	8.87684015517417	9.79990053890474	9.88650859235078	9.55629810117601	10.0334698644924	9.49841997724756	9.51355793923444	9.69968164186028	9.17585342288075	9.98203604836064	11.0018817155833
TRINITY_DN102972_c0_g1	6.72801093974487	6.72801093974487	6.72801093974487	7.27239555432166	7.32901360491188	7.32018698361204	6.93751227618677	7.21166742079106	7.05033650426978	6.72801093974487	6.72801093974487	6.8657902345571	6.72801093974487	6.72801093974487	6.72801093974487	7.01355284095034	7.46465486391444	7.06791079771976	6.94003893445976	7.2626827197757	6.72801093974487	6.72801093974487	6.8644473879668	6.91224947508491	6.87068152896191	6.72801093974487	6.72801093974487
TRINITY_DN102979_c0_g1	6.84168606838436	6.72801093974487	6.83921338766964	7.04308820978001	6.72801093974487	7.01360519626863	7.05834868537284	7.04060607193016	7.04987072787851	7.0452141907289	6.99091417034453	6.86559008998112	6.72801093974487	6.72801093974487	6.72801093974487	7.22027467871517	7.1151616331819	7.42922223713671	7.12322094245296	7.02533282482685	7.03409391379655	7.21143644542186	7.03220082699057	7.07160987550921	6.87046812230315	6.72801093974487	6.72801093974487
TRINITY_DN10297_c0_g1	8.04630049264244	8.07980075206983	8.15068293070267	9.17325764617274	9.28809377563572	9.50266665688786	8.50966955136981	8.8025768898119	8.8268056978247	8.94762431483182	8.56649209072045	8.80846685572775	8.19131322206301	8.06353659761533	7.94455589607209	8.95694365289219	9.45963492730581	8.97259130169844	8.62768369057406	8.83248994395685	8.85387700303618	8.87671102893197	8.53671376309233	8.86443120898574	7.89291261427485	8.41283501017289	7.92557310760318
TRINITY_DN102980_c0_g1	6.84126934665369	6.72801093974487	6.72801093974487	6.72801093974487	6.87850836896994	6.72801093974487	6.72801093974487	6.72801093974487	6.84943415234918	6.88626715434624	6.72801093974487	6.96525638974645	6.85131512908152	6.72801093974487	6.72801093974487	6.92904731959269	6.72801093974487	6.72801093974487	6.72801093974487	6.72801093974487	6.92111059056029	6.72801093974487	6.72801093974487	7.04506991763015	6.86993425156954	6.863653863402	6.98506364084767
TRINITY_DN102988_c0_g1	7.13678755274919	6.72801093974487	6.97653002867028	7.11368705090767	6.94162292388392	6.72801093974487	6.98422281516833	6.8680868772429	7.00030983816292	6.88692119478432	6.88000382005877	6.865649515008	7.07746701523615	6.72801093974487	6.92058670629133	7.10490193943682	7.00229817462829	6.92434775275544	6.98730958999099	6.98572407336005	7.03422453338295	6.99377335445413	7.03233111928023	6.72801093974487	7.04618087223925	6.86421368276313	6.72801093974487
TRINITY_DN102989_c0_g1	6.84185978520408	6.72801093974487	8.02530869637986	6.72801093974487	6.72801093974487	7.38397206392439	6.87622574618998	7.00813825073284	7.09330242919411	6.88709595509723	6.72801093974487	7.091739696844	6.72801093974487	6.72801093974487	8.19527230463066	6.87096624981192	6.72801093974487	7.67461307095852	6.94005321203255	6.93875550828205	7.13866805413091	6.99406181995577	6.72801093974487	7.19602489251856	6.72801093974487	6.72801093974487	8.24649042957091
TRINITY_DN102999_c0_g1	6.72801093974487	6.72801093974487	6.72801093974487	7.25070514178454	7.44802835965844	7.0146808753058	7.14689760744966	7.12445356013801	7.39236452892648	6.72801093974487	6.99191684312724	7.03635131076188	6.72801093974487	6.72801093974487	6.72801093974487	7.04788234267607	7.3595524825652	7.12114253781547	7.12472297089502	7.24313168523772	7.20273308625651	7.10458818659442	7.13706063875117	7.33639987179846	6.72801093974487	6.72801093974487	6.72801093974487
TRINITY_DN102_c0_g1	9.25240607951473	9.31255560939249	9.55218528954387	13.6027660497023	12.477134103896	13.0934322778732	13.4716030886715	12.8913065454628	13.361951186443	13.5625505372091	13.5286519345043	13.5736639962313	9.1994260961151	9.34787565902298	9.56852631450633	13.1396149207481	12.6729419584102	12.578038028116	13.442833010051	12.9564642513198	13.1212921812588	13.2762691515532	13.4768794820454	13.1365493686408	9.67215024833555	10.110377980346	9.9531409725588
TRINITY_DN10301_c0_g1	11.6285440559656	11.8127166931071	11.5820425794125	10.0915966400007	9.47444009884409	10.4921121051147	10.0812181210961	9.93148388563804	9.92232710445725	9.67734405025594	9.68267361669467	10.0762593252238	11.4940037287437	11.7915440071344	12.0044590168873	10.542035934427	9.72011579761795	10.4638458273032	9.88745120141536	9.99919386241722	10.2337350359924	9.8341692868995	9.51443087929247	10.1563249390221	11.4078527996176	11.2235500026846	11.9318592257285
TRINITY_DN103038_c0_g1	6.72801093974487	7.23304200531325	6.72801093974487	6.72801093974487	6.94052069759849	6.72801093974487	6.72801093974487	6.72801093974487	6.72801093974487	6.72801093974487	6.87921884410901	6.72801093974487	6.72801093974487	7.42164925534895	6.72801093974487	6.72801093974487	7.04291134329986	6.72801093974487	6.72801093974487	6.87616432004949	6.72801093974487	6.72801093974487	6.72801093974487	6.72801093974487	6.72801093974487	7.26705251856543	6.72801093974487
TRINITY_DN103048_c0_g1	6.72801093974487	6.84733530982901	6.72801093974487	6.72801093974487	6.72801093974487	6.72801093974487	6.87494713459764	6.72801093974487	6.72801093974487	6.95092481114615	6.72801093974487	7.00090549466743	6.72801093974487	6.72801093974487	6.72801093974487	6.72801093974487	6.72801093974487	6.72801093974487	6.72801093974487	6.72801093974487	6.72801093974487	7.25336581459938	6.99826232575227	7.17396147558706	6.72801093974487	6.72801093974487	6.72801093974487
TRINITY_DN10309_c0_g1	10.7460488533442	10.9030617110633	10.7473360041604	10.3336966304697	10.1262302383945	10.255678786551	10.4486135646833	10.5650248282817	10.4039429695256	9.97808999189551	10.0421935757087	9.80180676435786	10.7225780571824	10.9439207078833	10.9268297414999	10.238797480937	10.3247409441072	10.216402053977	10.0431556551607	10.2334146267002	10.1718788028935	9.92105921106607	10.0095086771444	9.76128895853205	10.4796513627139	10.1784874522637	10.6668048559838
TRINITY_DN103101_c0_g1	6.98151807364127	6.84799342150729	6.88497628273219	6.72801093974487	7.06460532687857	6.72801093974487	6.98369422239009	6.92562160816982	6.72801093974487	6.72801093974487	6.87968916711679	6.96573601552481	6.941886732386	7.00970560809112	6.86395248448023	6.87051228840859	6.95160474640776	6.72801093974487	6.87754110665375	6.98519147949971	6.86487834721162	6.99322611532735	6.72801093974487	6.98758512690447	6.72801093974487	6.92015885448343	6.72801093974487
TRINITY_DN10310_c0_g1	8.86136038125837	8.89955175611501	9.2464318280735	9.77922043965217	10.0313436256533	9.89404796984041	9.20467089558085	9.67945038976494	9.45581534051482	9.34392503239543	9.71204967075588	9.52040635582829	8.79951804883322	9.09863273218568	9.08836918727839	9.67317791595238	10.5431081942675	9.62098850077332	9.24846537843556	9.63299943203453	9.43822687686579	9.60610331703346	9.77648843965634	9.89097771510826	8.21537040296433	8.69003807503058	9.40885504049302
TRINITY_DN10311_c0_g1	9.84026859626831	9.27153651989407	9.47767198075371	9.63653685047758	8.74064302296551	9.4328422512725	9.64004063391059	9.45562393120053	9.88205009784549	9.63546072036127	9.76692344294286	9.71814876784373	10.0275981739448	9.38004844377652	9.32176681778195	9.66229092848014	9.10604653981046	9.43644463007369	9.69199519901207	9.70408014967128	9.8765511702747	9.65573372369813	9.71129760003722	9.79497605937468	10.0168100374064	9.65329854901808	9.67093112810063
TRINITY_DN10315_c0_g1	10.7600766881851	11.4621272815203	11.2031532395036	9.57161392542447	9.89124003943363	9.83632715633279	9.54859065961569	9.0398877204316	9.95595616991737	8.98261007294564	9.61286240677877	8.92071263570343	10.628298005957	11.373033442973	11.1253430120331	9.70597779419637	9.28290174428352	10.0193800476392	9.11554665516503	9.04648364468347	9.72736532418316	9.07589483892575	9.89554487919285	8.84317051518756	10.90960253467	11.4186266172072	11.2497454290992
TRINITY_DN103164_c0_g1	6.84199184184154	6.89837444676339	7.06186044432087	6.88621166138527	7.15502784425318	7.40456349048781	7.02439226046192	7.17040468502049	7.32259712752902	7.34056486036761	7.35153136949456	7.24164368876008	6.85210851383	6.72801093974487	7.03284095060244	6.97570241078809	7.17582889264653	7.33064170283372	7.12427590621079	7.17420308382556	7.22138620430145	7.27989378143949	7.03300862009948	7.23097846632236	6.92994979194864	6.86452198638437	7.44402745308194
TRINITY_DN10317_c2_g1	8.89464396794192	8.80040724452527	9.30849705432408	10.5896150776665	9.91282642884067	9.85854562671204	10.7269781191698	10.6121636991248	10.3864841197447	10.5195682108776	10.5579348536771	10.1285528871805	8.99786556342483	9.05587834773859	9.10039025844662	10.1244923906377	10.0761886471404	9.67518122473723	10.7342654559664	10.9412483104264	10.4619686074713	10.3562586708107	10.4876336581618	9.87088030062571	9.30981921307935	9.57230115564722	9.51397036666336
TRINITY_DN10319_c0_g1	10.2691314368745	10.1639653585285	10.562256599098	11.7181820475414	11.375756684183	11.9466465117921	12.8385335999953	12.4265511106862	13.1201821408227	14.271474012316	13.9691102515429	13.813136235726	10.0792510301427	10.16105356389	10.1390080745279	11.6813667702343	11.7291216956851	11.5059123472114	13.4719501060484	12.7265318067222	13.4744578041132	14.445086783861	13.8855060721516	14.2278262011751	8.93467439483393	9.23209118890887	9.43308677724561
TRINITY_DN103234_c0_g1	6.72801093974487	6.72801093974487	7.02170408215237	6.72801093974487	6.72801093974487	7.19299668600975	6.72801093974487	6.72801093974487	7.18212478383223	6.72801093974487	6.72801093974487	7.06427781285702	6.72801093974487	6.72801093974487	6.92044833446793	6.72801093974487	6.72801093974487	6.96820276346149	6.87774300105954	6.87682581897091	7.13793624532832	6.88148283960206	6.72801093974487	7.17700644774524	6.72801093974487	6.96357520613788	6.89458148356298
TRINITY_DN103257_c0_g1	6.72801093974487	6.72801093974487	6.72801093974487	6.72801093974487	6.72801093974487	6.72801093974487	6.72801093974487	6.72801093974487	6.849310302484	6.88610442031772	7.0655259773232	6.92159591385379	6.72801093974487	6.72801093974487	6.72801093974487	6.72801093974487	6.72801093974487	6.72801093974487	6.87708594298845	6.87617277859827	6.92091493258082	6.94400280608496	7.03079087146372	7.09350320212494	6.72801093974487	6.72801093974487	6.72801093974487
TRINITY_DN103267_c0_g1	6.72801093974487	6.72801093974487	6.97688489769595	7.0436747702167	7.03025564944768	7.09698354207158	7.09038572555745	6.86828496927914	7.3097708693445	6.95295094409045	6.72801093974487	7.27624885814904	6.72801093974487	6.8545919055284	6.92085781448374	6.97549553188963	6.88675928303459	7.06804748442952	6.94012200471517	7.02588141353466	7.09056233625192	7.03517464004136	6.96424193881345	7.23056489994854	6.72801093974487	6.72801093974487	6.72801093974487
TRINITY_DN103276_c0_g1	7.02769460926448	6.9676763510852	7.48823262099219	7.11273576880364	7.02908940856418	6.72801093974487	6.8757011372968	6.86774313118811	6.84963252575246	6.72801093974487	6.99038243052665	6.96564393627041	7.07660269979356	7.12560516944274	7.44008372246539	7.01255667520304	6.88613203340977	6.72801093974487	6.98667338857352	6.72801093974487	6.72801093974487	6.88121726577278	6.86397605512688	7.09447094341794	7.21830807814175	7.11131225566844	7.69626462591405
TRINITY_DN103278_c0_g1	6.72801093974487	6.72801093974487	7.12674861311463	7.00030688513352	7.09622568631083	7.09538256470482	7.11753874789186	6.72801093974487	6.99949887570714	6.95195427590434	7.03067048887445	7.06351740948728	6.72801093974487	6.85403125487266	7.19660339682678	6.92926921010605	7.00146199869606	7.20564390089488	7.09313264098097	7.14668084188479	7.17985313933435	7.27704806398707	6.86390337983917	7.01785865513388	6.72801093974487	6.91998015894909	7.28384823369349
TRINITY_DN103283_c0_g1	6.72801093974487	6.72801093974487	6.72801093974487	6.95111229667353	6.94161334589797	6.72801093974487	6.72801093974487	6.72801093974487	7.02619797160177	7.1758832843444	7.20665707533476	7.22202278246936	6.72801093974487	6.72801093974487	6.72801093974487	6.92986719085681	6.72801093974487	6.72801093974487	6.87784458674062	6.93851646410349	7.03421097982247	7.35653616585293	7.30265688366816	7.29205274841833	6.72801093974487	6.86420753556438	6.72801093974487
TRINITY_DN10329_c0_g1	11.712157282463	11.8633293244798	11.8420588929614	10.4389100333758	10.7793901476161	10.4265852633475	10.6437046842969	10.6601505860498	10.4091150542025	10.3159719013952	10.2860240028987	10.1122512701532	11.7080477912395	11.7571825136652	11.9918707665964	10.5947474065961	10.5318798556677	10.668444165395	10.3841931221867	10.5979089814874	10.4029053584734	10.2705081661314	10.3098823551662	10.1867502270924	12.1498289750182	12.6148888447659	12.6919627521745
TRINITY_DN1032_c0_g1	11.2647355694645	10.130243860944	10.669035674453	10.4388351695236	10.5046618221616	11.0701227071542	11.8809375556903	12.2965186177848	12.7839442285435	13.634982571482	13.8010246466439	13.5444815160986	11.3696777236172	10.216054195503	10.8775437172156	10.88972801035	11.7889744194102	11.4013275742165	13.6488012022325	13.6819876365432	14.206532987706	14.5585869490413	13.8987790584225	14.5682028151481	11.4608332926484	11.05473217335	11.0497987979255
TRINITY_DN103370_c0_g1	6.8409033354837	6.72801093974487	6.72801093974487	6.72801093974487	6.72801093974487	6.72801093974487	6.87498488319512	6.72801093974487	6.93752257109389	6.72801093974487	6.72801093974487	6.86464579426471	7.00249950504341	6.72801093974487	6.91918759171554	6.72801093974487	6.72801093974487	6.86585838464642	6.72801093974487	6.72801093974487	6.8641667513801	6.72801093974487	6.91929593385635	6.8572489173924	6.86946715308861	6.72801093974487	6.72801093974487
TRINITY_DN103374_c0_g1	6.72801093974487	6.72801093974487	6.72801093974487	6.72801093974487	6.72801093974487	6.89281515354265	6.93687225353963	6.72801093974487	6.90003042251509	6.95216933151946	6.94242384614118	7.00241681590417	6.72801093974487	6.72801093974487	6.86395631292617	6.72801093974487	6.72801093974487	6.92393670428102	7.02667999360295	7.09125102608756	6.86488218268724	7.03412057738886	6.99975272258505	7.1764189233381	6.72801093974487	6.72801093974487	6.72801093974487
TRINITY_DN10338_c0_g1	7.83446458466406	7.77560180225383	8.11454198365113	10.2631314883418	9.51969175097689	10.1328726440582	12.2418567294296	11.4825123773872	12.5598110460363	13.860626886733	13.3571438931778	13.4137938413667	7.70925058329914	7.90346834874212	8.02798969412054	10.4175986088803	10.039443661728	9.87655443401624	12.9611106791763	11.9902874810887	13.0883932855572	14.1115098092217	13.2646909246879	13.8763152953329	7.6279006660536	8.51708726747473	8.02091473386132
TRINITY_DN10339_c0_g1	8.76796880238604	10.0337342867648	9.46198591690868	10.9717925299525	12.2887830698608	11.7920559379718	10.48650870321	10.971544175609	10.5020217683779	10.9191098144255	11.2474660218911	10.676187424617	8.64778892486102	10.0760690781447	9.46821678564421	10.5491758508729	11.694014151674	10.6995079054261	10.333469255391	10.6792969767209	10.4632838560545	10.8329055465322	10.9413054937739	10.8568103509771	8.5402052785656	9.95940085736813	9.32058149981831
TRINITY_DN1033_c0_g1	9.53859279868941	10.0653178032544	9.77784139635338	9.32045087502869	8.81857231383127	10.2411084298681	9.97290571788507	9.47793372973829	10.3302851342682	10.3474170364763	10.6378460972179	10.1852223626577	9.41904330887744	10.1357427820666	9.84326015162215	9.43245707005556	9.09932641043002	9.88354845084171	10.3257505332036	9.90036441195205	10.2615135724195	10.3230208246542	10.7942346005451	10.6021564497884	9.6207812356324	10.6381119569199	10.3540010392244
TRINITY_DN103404_c0_g1	6.72801093974487	6.72801093974487	6.72801093974487	6.72801093974487	6.72801093974487	6.72801093974487	6.72801093974487	6.72801093974487	6.72801093974487	6.8858902060167	6.98933465444279	7.0012093446421	6.72801093974487	6.8535926431417	6.72801093974487	6.72801093974487	6.72801093974487	6.72801093974487	6.72801093974487	6.72801093974487	6.92065714528387	6.94371272115018	6.86343511693396	7.06955265430191	6.72801093974487	6.91931257011429	6.72801093974487
TRINITY_DN10340_c0_g1	9.9643556815596	9.76191260714334	9.87424025514168	9.09787366251835	8.81458176221459	8.84951068089879	9.05699775168143	8.99723749444088	9.06141126324609	9.22245599020124	8.89502295303415	9.00762979892633	9.9560708654803	9.81609915948006	9.8762833062335	9.06670978992594	8.89330799519086	9.20711645542863	9.02799885754283	9.00292443475972	9.1178650888078	9.01328561275671	8.57089733518168	8.97340769703413	9.23894169699894	8.92391408585567	9.0370684774761
TRINITY_DN103418_c0_g1	6.72801093974487	6.72801093974487	6.88450383598134	7.04162515454845	7.15193637476913	7.43744696700618	7.11674026465458	6.86738030263571	7.07041356784593	7.14506636926993	6.72801093974487	7.08952093450809	6.72801093974487	6.72801093974487	6.8635481092716	6.72801093974487	6.88571358708999	7.06580472023563	6.98600201042163	7.02396241572606	6.92092572818164	6.99243763344291	7.13366402413605	6.95221432612969	6.72801093974487	6.86352222734286	6.72801093974487
TRINITY_DN10344_c0_g1	8.53240099860881	8.64352068437281	8.67068754435608	9.73621875311854	10.1359271674838	9.9253361015654	10.0826006391101	10.1015287115065	10.0362649049396	9.90771486667213	9.99236277843161	10.0532239947946	8.43303800180485	8.61372902829336	8.72355361178456	9.65572132887626	10.1123338291025	9.52115143465663	10.0121124092684	10.1544204913081	10.0658714147993	10.0337028618029	10.246708257523	10.0963897707745	8.63949904994696	9.17362377231902	9.08271108520876
TRINITY_DN10348_c0_g1	9.9722169889014	10.5617057041777	9.59105184275035	9.50054426604309	9.40770223581047	9.23558909198872	9.04029847178601	9.18761032031599	9.02587740735829	8.6913247982172	8.72885901108237	8.64808414335391	10.0644067746452	10.6344859555574	9.64535357620787	9.41132713440564	9.49675914509518	9.27468789020952	8.81849723185725	8.9474928003238	8.76367567043531	8.49311128967126	8.62414030924581	8.51946911576453	10.0383307402893	10.9618663983346	9.63513035007102
TRINITY_DN1034_c0_g1	9.23332990279069	10.4777557275726	9.33998081442783	9.79659262233473	9.85331489481433	10.8908813501736	9.76725782494874	10.2400349647274	10.6595892017038	9.92176477132177	10.6261994210585	10.4030079943737	9.12384739908541	10.4657694335234	9.43724379481431	9.61920952580676	10.1147040133516	10.4771162201073	9.78300182119185	10.5001961491358	10.4423293982972	9.7177742128356	10.7685847723126	10.2697765612271	9.0125617327991	10.1457691096223	9.38606041820155
TRINITY_DN10351_c0_g1	9.01399721091897	9.88235412934037	9.7490613876022	9.36827579858331	9.07887546637105	9.06512874647128	9.91239649178612	10.035873705567	9.64835240049	9.25902269455248	9.05708168517019	9.16947333736775	8.89655437390915	9.82209593351993	9.74542413354805	9.41027048067548	9.53977829872881	9.23257225464969	9.71996838888664	9.85407792283709	9.47777941989672	8.93148478381113	9.15250997935001	8.71516316654722	8.64756521708045	9.4789896014338	9.59117181444822
TRINITY_DN10353_c0_g1	9.16003651605449	9.74891398616596	10.3813427300137	9.43142532633284	8.95751725065571	9.33929664183803	9.6986160433654	9.57236049486827	9.5899194949906	9.89140046513436	9.56151426424521	9.64571665412548	9.07805743270435	9.7805762160517	10.0007690431337	9.370120352519	9.37592995889254	9.55989716675786	9.78039721926833	9.64849170185279	9.51864019653365	9.70649599438751	9.52451347140238	9.50998825843755	8.89738587606629	9.81966420747491	10.0372420131476
TRINITY_DN10355_c0_g2	8.87184195725204	8.5848558049862	8.88390752615301	9.51416017729021	9.72753156796582	9.48285003646138	9.87534068377221	9.64705596689332	9.93971254352893	9.79733597148634	10.1213057857523	9.9231114692935	8.82275182025042	8.76782119374711	9.03840409157822	9.41738641779193	9.5422062445959	9.28954643309571	9.86528255921412	9.83421094942423	9.89943576960125	9.96002187556424	10.1333974317072	10.3834303335393	9.06886588809693	8.83486108843776	9.20575232875381
TRINITY_DN10357_c0_g1	8.32948895436612	8.11204985843387	8.23710267066982	8.29616763491094	7.78721343376142	8.3480798609079	9.01229003323926	8.91798166175582	9.31056306291246	9.03967917314234	8.96961906238946	9.08780540889931	8.35343921418625	8.02623068524961	8.38141521344166	8.29083959646952	8.10700750994656	8.5632623108023	9.28462798924445	9.51688452370207	9.51599334641537	8.92291800747805	8.85218211748347	9.15378476419213	8.65463762558163	8.34874930020842	8.42116352877849
TRINITY_DN1035_c0_g1	12.3024915375552	12.4305518196922	12.246332780983	11.8829093348113	11.5977850941017	10.997980951675	11.9292543954485	11.7914365885149	10.852764926834	10.9354785061607	10.5431104500832	10.3551371632842	12.2898233919458	12.3718135988179	12.0080948613741	11.9697851889834	11.6673040262416	11.4281233188103	11.6875012244689	11.4129950493264	10.8343646527907	10.362621805261	10.4656894686112	9.98283700213499	12.0523115089784	12.342588070798	11.567647613062
TRINITY_DN10360_c0_g1	10.1035548303304	9.97281709381613	9.83450527278317	10.299239499842	10.2195726963158	9.8587473371013	10.0232482458421	10.1590689281087	9.90196509524113	10.4885245101236	10.6242367093455	10.3248102099057	10.1307698475892	9.9919308976876	9.76881939936679	10.3895306664334	10.2934705447152	9.76721625877544	10.2090985261057	10.2361794942338	10.0188823100667	10.8302479782571	10.6719778202588	10.5928787798274	9.96388572638551	9.77981044717655	9.12650957718196
TRINITY_DN10361_c0_g1	11.4737333663191	11.9528598012229	11.2357057352301	8.27206592879254	7.63721475688643	8.71355796021452	8.91704110578314	8.28746244957144	9.05367462680802	9.29289932589824	9.44203798302908	9.6841510466089	11.3627855612468	11.9403371651094	11.3116071101516	9.20436797423798	7.75184617711878	9.96955982342572	9.26912850578119	8.57936007664562	9.25742347134606	9.85343422935029	9.50081278278135	9.8226961718743	11.2780055536555	11.6423553535843	11.0398251947557
TRINITY_DN10364_c0_g1	9.87043308814227	9.99213862072479	8.0507733781139	8.92630212929582	8.68502527540761	8.55983069147745	8.88796651590319	8.75991348335069	8.73677678597235	8.58075270029401	8.28933050457636	8.63008483460784	10.0100196640647	10.0199331674231	8.10478319531003	8.9311315486669	8.86448303347146	8.36583438215761	8.743110463309	8.81631789994212	8.52894382825727	8.6057637608675	8.54341474324763	8.47855983417913	10.2826729831231	10.5918931825833	8.16518059072129
TRINITY_DN103667_c0_g1	6.84116605215926	6.72801093974487	6.72801093974487	6.95000001154193	6.72801093974487	6.72801093974487	6.72801093974487	6.86738807674299	6.72801093974487	7.11434155310886	6.87924446128117	6.72801093974487	6.85120188211059	6.72801093974487	6.72801093974487	6.87009255327236	6.88572254110508	6.72801093974487	6.72801093974487	6.72801093974487	6.72801093974487	6.72801093974487	6.9197377453178	6.85754883774184	6.72801093974487	6.91959326038475	6.72801093974487
TRINITY_DN10366_c0_g1	11.2525595190078	11.2659069033399	11.2127650264425	10.7635068421797	11.106220110875	10.8374226302719	10.1547753397946	10.6369064787503	10.0876462717685	10.15853846782	10.0236328350689	10.0922090988775	11.3041264720377	11.2575124866562	11.339020422962	10.8377237627625	10.9807835418107	10.8719787776381	10.1049292894666	10.3867721473426	10.1197487021824	10.1376561943395	9.92579468475083	10.0997078957854	11.1819368912127	11.02785698264	11.35602100851
TRINITY_DN10367_c0_g1	7.12275735478044	6.96942701245275	7.33600055125449	8.40004026223603	7.67191857870503	7.48027255365769	9.57031436379822	8.23314566412575	9.93773093449073	11.3967539899958	11.6027182983246	11.0727224406547	7.41450604946449	7.06342734231224	7.27250374856713	8.74977264916194	7.78523543196307	8.4408924325846	10.6088430266893	8.99662058476344	10.8896045081108	11.3126963480612	11.8407258779534	10.9986250434018	7.20114359923241	7.61197210999588	7.0800316961459
TRINITY_DN103680_c0_g1	6.72801093974487	6.72801093974487	6.72801093974487	6.72801093974487	6.72801093974487	6.89314880187105	7.08987625538354	6.8680868772429	6.90038108326881	7.14718455188606	6.94286215757611	7.16179157682005	6.72801093974487	6.72801093974487	6.72801093974487	6.72801093974487	6.72801093974487	6.72801093974487	7.02728948974222	6.72801093974487	6.92189522111701	7.21164310162297	6.96391072062957	7.13845386134805	6.87053143315469	6.72801093974487	6.72801093974487
