baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
TRINITY_DN114064_c0_g1	14.8473741151484	-3.03852238033287	0.913732565716315	-3.32539573868733	0.000882931157243666	0.00426418532373749
TRINITY_DN114076_c0_g1	2.8516812214356	4.54546055660028	1.41872503636347	3.20390522482874	0.0013557709881544	0.00617107952176717
TRINITY_DN114172_c0_g1	5.81465866788695	1.45311601817381	0.519325569100451	2.79808294571519	0.00514069094102222	0.0191542974596492
TRINITY_DN114219_c0_g1	3.51012559056221	4.46134526367682	1.26264519731385	3.53333246201536	0.000410356083964651	0.00217552561307307
TRINITY_DN11421_c0_g1	392.704185577821	-0.560796420951271	0.162427744519969	-3.45259008926475	0.000555232036255919	0.00282851245453332
TRINITY_DN114235_c0_g1	4.99762609953116	5.35136374039456	1.09109531843422	4.90457950830003	9.36276916963001e-07	1.07461627835538e-05
TRINITY_DN11425_c0_g1	528.11697054939	-0.595328308568566	0.140059836488886	-4.25052837053544	2.13266818847257e-05	0.000167485277204138
TRINITY_DN11427_c0_g1	764.184687237445	0.356251947334859	0.142365261584513	2.5023797474876	0.0123361525460052	0.0398444236911192
TRINITY_DN11438_c0_g1	1066.70562012304	1.44825124966615	0.238136047229941	6.08161287009074	1.18979563677075e-09	2.54646921228985e-08
TRINITY_DN1144_c0_g1	20876.6945515117	-0.787081722026616	0.313989971247241	-2.50670974904117	0.0121860732569411	0.039426752594451
TRINITY_DN114514_c0_g1	1.45821142907717	3.98704274273773	1.30734199170655	3.04973202729701	0.0022904563211514	0.00962563774738176
TRINITY_DN11463_c0_g1	839.037277357031	0.525272049260964	0.197364352345112	2.66143324779579	0.00778087672952832	0.0269381694743842
TRINITY_DN114672_c0_g1	5.09773250296222	3.3753129393661	1.10056993637751	3.06687728585048	0.00216307638856422	0.00914757297122495
TRINITY_DN11470_c0_g1	669.397449364331	-0.787138576132875	0.136880651247404	-5.75054669129363	8.89553319179486e-09	1.6063930930998e-07
TRINITY_DN11477_c1_g1	128.24165830761	0.698712914283646	0.268346017176569	2.60377598160475	0.00922030009454269	0.0311665840683029
TRINITY_DN11478_c0_g1	806.098727588775	-0.364282005887808	0.0849439092949129	-4.28850059894317	1.79883314239914e-05	0.000144810970900224
TRINITY_DN114966_c0_g1	3.20420636816065	4.83682587944399	1.25205367622551	3.86311383552283	0.000111950806184143	0.000711850915052333
TRINITY_DN11498_c0_g1	695.7031192121	0.577089000180212	0.192637911837142	2.99571872782804	0.00273798858938342	0.0111833455259665
TRINITY_DN1149_c0_g1	11436.5834728771	-0.479082536335623	0.160310440936231	-2.98846746062033	0.00280380354147794	0.0114205801010675
TRINITY_DN11500_c0_g1	132.697095334211	1.59149344694591	0.558804837691428	2.84803090381391	0.0043990652588351	0.0167626078999935
TRINITY_DN11519_c0_g1	1008.07312716957	0.832850353657736	0.183587625252501	4.53652773443885	5.71879719056629e-06	5.24558546996664e-05
TRINITY_DN11521_c0_g1	909.7406356726	-0.534614394984152	0.188743950340149	-2.83248493009013	0.00461877432664355	0.0175044566796177
TRINITY_DN11527_c0_g1	265.585920604497	-0.490429079880203	0.140000830735718	-3.50304406983123	0.000459973354909424	0.00240499837140092
TRINITY_DN1152_c0_g1	3621.63896642959	-0.486160776665516	0.131775467358766	-3.68931172402461	0.00022486156514409	0.00130110364054423
TRINITY_DN11530_c1_g1	181.960792994557	0.687536413739536	0.188659624040809	3.64432197527763	0.000268097629237892	0.00150986677550882
TRINITY_DN11535_c0_g1	1078.26453461668	-1.52717579408898	0.267657921716068	-5.70569996321278	1.15865942313284e-08	2.03162828401828e-07
TRINITY_DN11539_c0_g1	461.751745472449	-0.409126663097237	0.126995313423874	-3.22158867179366	0.00127482007966218	0.00586082105803875
TRINITY_DN1153_c0_g1	14199.8962333334	-0.618206517978994	0.141324499311709	-4.37437614136147	1.21780242633036e-05	0.00010218315687094
