baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
TRINITY_DN296_c0_g1	7773.34698904196	1.15689720967043	0.159438149687387	7.25608778036359	3.98446560043735e-13	3.24096431939574e-09
TRINITY_DN2993_c0_g1	12578.7850929457	0.718129655087667	0.169997920139368	4.22434377137632	2.39638019838882e-05	0.00779686261347788
TRINITY_DN3054_c1_g1	23430.8244164292	0.88588080598074	0.199323099027132	4.44444627995752	8.8118521792499e-06	0.00421621209564816
TRINITY_DN3151_c0_g1	3475.27412731398	-1.13087252334731	0.335843141521935	-3.36726400968784	0.000759179713101652	0.0467815741391578
TRINITY_DN3206_c0_g1	1432.56977139021	-0.866485064951743	0.254611162871962	-3.40316997565216	0.000666088283639386	0.0440484723505916
TRINITY_DN3297_c0_g1	5517.51158842259	0.564906415751971	0.158391003222584	3.56653095351709	0.000361738099862348	0.0323338209261576
TRINITY_DN3333_c0_g1	1727.89788332374	0.855268214386834	0.224976377264857	3.8015911927498	0.000143769803803808	0.0191708784285274
TRINITY_DN334_c0_g1	9135.42044431739	-0.783756130521828	0.231780968400374	-3.38145161758053	0.00072103929331487	0.0451148739371012
TRINITY_DN3568_c0_g1	1705.71722470606	-1.2111032148086	0.362006924184642	-3.34552499938062	0.000821269553237394	0.0494128383811585
TRINITY_DN3606_c0_g1	3961.91985544921	-0.881028668809826	0.248046784074443	-3.55186491168301	0.000382511187250157	0.0324396222858127
TRINITY_DN36397_c0_g1	853.619079106814	-0.847661270406653	0.24393030527336	-3.47501418266468	0.000510826342676612	0.0385184250871364
TRINITY_DN3695_c0_g1	4715.42325493049	-0.850788769635901	0.183719958887045	-4.63090006545769	3.64079577049124e-06	0.00247161454733859
TRINITY_DN3762_c0_g1	1092.68500836345	-0.988197182425376	0.267240602330415	-3.69778085293931	0.000217492526354188	0.0260159442553671
TRINITY_DN3786_c5_g1	580.519911760987	1.06756073946432	0.302889203818159	3.52459158664908	0.000424136166350744	0.0341576591791777
TRINITY_DN3870_c0_g1	567.276441716278	0.502985626873502	0.150314399192555	3.34622384532283	0.000819202340181605	0.0494128383811585
